LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
17200.0,Honolulu,HI,96825,621999.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,26,2020-04-14,Central Pacific Bank,HI-01
17200.0,Honolulu,HI,96813,621340.0,Corporation,Unanswered,Male Owned,Non-Veteran,False,7,2020-04-06,"American Savings Bank, FSB",HI-01
17200.0,Honolulu,HI,96825,444190.0,Corporation,White,Male Owned,Non-Veteran,False,1,2020-04-06,"American Savings Bank, FSB",HI-01
17200.0,Kapolei,HI,96707,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-06-01,Central Pacific Bank,HI-02
17200.0,Wahiawa,HI,96786,713990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-06-02,"American Savings Bank, FSB",HI-02
17200.0,Kapolei,HI,96709,541810.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,2,2020-04-07,Central Pacific Bank,HI-02
17200.0,Honolulu,HI,96814,722513.0,Corporation,Asian,Male Owned,Non-Veteran,False,5,2020-04-28,Hawaii National Bank,HI-01
17200.0,Hilo,HI,96720,453998.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,1,2020-04-15,"Readycap Lending, LLC",HI-02
17200.0,Honolulu,HI,96813,722513.0,Subchapter S Corporation,Hispanic,Male Owned,Unanswered,False,2,2020-04-28,"American Savings Bank, FSB",HI-01
17187.0,Honolulu,HI,96816,444110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-04-27,Bank of Hawaii,HI-01
17187.0,Honolulu,HI,96814,445120.0,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,False,1,2020-05-13,Bank of Hawaii,HI-01
17186.0,Honolulu,HI,96813,453110.0,Sole Proprietorship,Unanswered,Female Owned,Non-Veteran,False,0,2020-05-06,Central Pacific Bank,HI-01
17184.0,Honolulu,HI,96818,454110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-06-29,Radius Bank,HI-01
17184.0,Honolulu,HI,96818,454110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-06-18,"Kabbage, Inc.",HI-01
17170.0,Aiea,HI,96701,561110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-09,Bank of Hawaii,HI-01
17152.0,Honolulu,HI,96813,541211.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-04-27,Bank of Hawaii,HI-01
17137.0,Waianae,HI,96792,722330.0,Limited Liability Company(LLC),Unanswered,Female Owned,Unanswered,False,1,2020-07-27,HawaiiUSA FCU,HI-02
17124.0,Honolulu,HI,96814,448190.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-04-30,First Hawaiian Bank,HI-01
17110.0,Honolulu,HI,96817,445110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-27,Bank of Hawaii,HI-01
17100.0,Honolulu,HI,96821,561920.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-04-10,"American Savings Bank, FSB",HI-01
17100.0,Honolulu,HI,96816,236115.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-04-30,"American Savings Bank, FSB",HI-01
17100.0,Honolulu,HI,96814,523930.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-04-30,Central Pacific Bank,HI-01
17100.0,Kaneohe,HI,96744,531311.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-12,Central Pacific Bank,HI-02
17100.0,Lihue,HI,96766,811213.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-04-27,"American Savings Bank, FSB",HI-02
17100.0,Honolulu,HI,96816,922130.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-07,Central Pacific Bank,HI-01
17100.0,Honolulu,HI,96817,621340.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-14,Central Pacific Bank,HI-01
17100.0,Honolulu,HI,96821,444110.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-06-03,Central Pacific Bank,HI-01
17100.0,Aiea,HI,96701,453998.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-01,Central Pacific Bank,HI-01
17100.0,Lihue,HI,96766,611610.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,3,2020-04-08,"American Savings Bank, FSB",HI-02
17100.0,Wailuku,HI,96793,711130.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-09,Central Pacific Bank,HI-02
17100.0,Honolulu,HI,96814,523930.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-01,"American Savings Bank, FSB",HI-01
17098.0,Honolulu,HI,96815,524210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-05-24,"Kabbage, Inc.",HI-01
17092.0,Hilo,HI,96720,524210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-06-02,Cross River Bank,HI-02
17087.93,Kapaa,HI,96746,711320.0,Limited Liability Partnership,Unanswered,Unanswered,Unanswered,False,2,2020-04-29,Gather FCU,HI-02
17087.5,Lahaina,HI,96761,812199.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-05-04,First Hawaiian Bank,HI-02
17080.0,Kailua,HI,96734,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-04-11,Bank of Hawaii,HI-02
17060.0,Honolulu,HI,96813,541430.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-27,First Hawaiian Bank,HI-01
17057.5,Kihei,HI,96753,621399.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-05-01,First Hawaiian Bank,HI-02
17020.0,Mililani,HI,96789,812111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,3,2020-05-02,First Hawaiian Bank,HI-01
17013.0,Lahaina,HI,96761,812113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-06-01,Central Pacific Bank,HI-02
17004.0,Kailua Kona,HI,96740,621340.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-05-05,Hawaii Community FCU,HI-02
17000.0,Honolulu,HI,96813,541990.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-28,Central Pacific Bank,HI-01
17000.0,Lahaina,HI,96761,812113.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,8,2020-04-29,"American Savings Bank, FSB",HI-02
17000.0,Honolulu,HI,96816,621111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-05-08,"American Savings Bank, FSB",HI-01
17000.0,Honolulu,HI,96817,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-27,Central Pacific Bank,HI-01
17000.0,Pearl City,HI,96782,561431.0,Corporation,Asian,Male Owned,Non-Veteran,False,4,2020-04-03,"American Savings Bank, FSB",HI-01
17000.0,Waianae,HI,96792,448310.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-29,Central Pacific Bank,HI-02
17000.0,Honolulu,HI,96825,621210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-05,Central Pacific Bank,HI-01
17000.0,Honolulu,HI,96816,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-05,"American Savings Bank, FSB",HI-01
17000.0,Pearl City,HI,96782,722410.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,Central Pacific Bank,HI-01
17000.0,Lahaina,HI,96761,561599.0,Corporation,Unanswered,Female Owned,Unanswered,False,5,2020-04-05,"American Savings Bank, FSB",HI-02
17000.0,Aiea,HI,96701,541211.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-05,"American Savings Bank, FSB",HI-01
17000.0,Honolulu,HI,96815,621111.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-04-30,Central Pacific Bank,HI-01
17000.0,Honolulu,HI,96822,541519.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,0,2020-05-12,Central Pacific Bank,HI-01
17000.0,Honolulu,HI,96814,448130.0,Corporation,Asian,Female Owned,Non-Veteran,False,4,2020-04-06,Central Pacific Bank,HI-01
17000.0,Waianae,HI,96792,445120.0,Corporation,Asian,Male Owned,Non-Veteran,False,4,2020-04-06,Central Pacific Bank,HI-02
17000.0,Lahaina,HI,96761,722513.0,Corporation,Unanswered,Unanswered,Unanswered,False,9,2020-05-14,"American Savings Bank, FSB",HI-02
17000.0,Honolulu,HI,96813,524210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-06-01,Central Pacific Bank,HI-01
17000.0,Honolulu,HI,96819,484110.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-04-07,"American Savings Bank, FSB",HI-01
17000.0,Keaau,HI,96749,323111.0,Corporation,Unanswered,Female Owned,Unanswered,False,2,2020-04-07,Central Pacific Bank,HI-02
17000.0,Pearl City,HI,96782,541219.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-04-30,"American Savings Bank, FSB",HI-01
17000.0,Kaneohe,HI,96744,621111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-04-28,Central Pacific Bank,HI-02
17000.0,Honolulu,HI,96816,722511.0,Corporation,Unanswered,Unanswered,Unanswered,False,4,2020-04-14,"American Savings Bank, FSB",HI-01
17000.0,Hilo,HI,96720,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,9,2020-05-16,"American Savings Bank, FSB",HI-02
17000.0,Lihue,HI,96766,332812.0,Corporation,Unanswered,Male Owned,Unanswered,False,2,2020-04-30,First Hawaiian Bank,HI-02
17000.0,Wailuku,HI,96793,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-07,"American Savings Bank, FSB",HI-02
17000.0,Kailua,HI,96734,813410.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,0,2020-05-01,Central Pacific Bank,HI-02
17000.0,Kailua Kona,HI,96740,532284.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-07-26,MBE Capital Partners,HI-02
17000.0,Kalaheo,HI,96741,112512.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-05-01,"American Savings Bank, FSB",HI-02
17000.0,Honolulu,HI,96817,541110.0,Self-Employed Individuals,Unanswered,Female Owned,Unanswered,False,1,2020-05-19,Hawaii National Bank,HI-01
17000.0,Kapolei,HI,96707,561110.0,Corporation,White,Male Owned,Non-Veteran,False,3,2020-04-09,"American Savings Bank, FSB",HI-02
16995.0,Kailua Kona,HI,96740,561520.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-28,First Hawaiian Bank,HI-02
16985.0,Mililani,HI,96789,561311.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-05-15,First Hawaiian Bank,HI-01
16983.0,Kalaheo,HI,96741,561790.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-04-29,Gather FCU,HI-02
16977.5,Kapaa,HI,96746,238140.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-29,Gather FCU,HI-02
16977.5,Lahaina,HI,96761,531311.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-30,First Hawaiian Bank,HI-02
16976.0,Haleiwa,HI,96712,541820.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-05-01,"Kabbage, Inc.",HI-02
16975.0,Honolulu,HI,96813,541110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-01,First Hawaiian Bank,HI-01
16972.0,Honolulu,HI,96816,561510.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-04-28,Bank of Hawaii,HI-01
16956.0,Honolulu,HI,96815,621399.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,7,2020-05-02,First Hawaiian Bank,HI-01
16952.5,Hilo,HI,96720,811111.0,Sole Proprietorship,Unanswered,Male Owned,Veteran,False,1,2020-04-28,First Hawaiian Bank,HI-02
16946.0,Wailuku,HI,96793,541410.0,Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-05-05,"Kabbage, Inc.",HI-02
16945.0,Honolulu,HI,96817,561710.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-27,First Hawaiian Bank,HI-01
16942.0,Kaneohe,HI,96744,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-30,First Hawaiian Bank,HI-02
16942.0,Kihei,HI,96753,621330.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,1,2020-07-25,"Kabbage, Inc.",HI-02
16937.5,Anahola,HI,96703,561720.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-05-14,Gather FCU,HI-02
16915.0,Waialua,HI,96791,541921.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-03,"Bank of America, National Association",HI-02
16902.5,Haleiwa,HI,96712,531210.0,Self-Employed Individuals,White,Male Owned,Unanswered,False,1,2020-04-30,Hawaii Central FCU,HI-02
16900.0,Honolulu,HI,96816,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-22,"American Savings Bank, FSB",HI-01
16900.0,Kaneohe,HI,96744,238910.0,Corporation,White,Male Owned,Non-Veteran,False,1,2020-04-15,Hawaii National Bank,HI-02
16900.0,Honokaa,HI,96727,531210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-05,"American Savings Bank, FSB",HI-02
16900.0,Lihue,HI,96766,112990.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-12,Central Pacific Bank,HI-02
16900.0,Honolulu,HI,96814,621340.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,3,2020-04-06,Central Pacific Bank,HI-01
16900.0,Aiea,HI,96701,722511.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-06,First Hawaiian Bank,HI-01
16900.0,Kurtistown,HI,96760,238220.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,2,2020-04-06,Central Pacific Bank,HI-02
16900.0,Honolulu,HI,96822,236118.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-14,Central Pacific Bank,HI-01
16900.0,Honolulu,HI,96817,621210.0,Self-Employed Individuals,Asian,Male Owned,Non-Veteran,False,2,2020-04-30,Hawaii National Bank,HI-01
16900.0,Honolulu,HI,96821,541613.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,1,2020-05-15,Hawaii National Bank,HI-01
16900.0,Honolulu,HI,96825,425120.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-01,Central Pacific Bank,HI-01
16900.0,Honolulu,HI,96816,236117.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-05-18,"American Savings Bank, FSB",HI-01
16900.0,Honolulu,HI,96816,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-19,"American Savings Bank, FSB",HI-01
16900.0,Mililani,HI,96789,812111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-02,Central Pacific Bank,HI-01
16898.0,Honolulu,HI,96817,424930.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-05-27,"Kabbage, Inc.",HI-01
16898.0,Honolulu,HI,96822,339999.0,Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-30,"Bank of America, National Association",HI-01
16895.0,Lahaina,HI,96761,621310.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-27,First Hawaiian Bank,HI-02
16882.0,Kihei,HI,96753,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-13,First Hawaiian Bank,HI-02
16875.0,Honolulu,HI,96816,448190.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-27,Bank of Hawaii,HI-01
16875.0,Honolulu,HI,96815,722515.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-27,First Hawaiian Bank,HI-01
16875.0,Lahaina,HI,96761,531210.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-05-03,WebBank,HI-02
16875.0,Lahaina,HI,96761,999990.0,Limited Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,False,1,2020-05-03,Cross River Bank,HI-02
16875.0,Lahaina,HI,96761,531210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-05-01,First Hawaiian Bank,HI-02
16871.0,Honolulu,HI,96821,621210.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-04-28,Central Pacific Bank,HI-01
16864.0,Kailua Kona,HI,96740,238220.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-05,Hawaii Community FCU,HI-02
16857.5,Honolulu,HI,96822,541690.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-28,First Hawaiian Bank,HI-01
16843.0,Honolulu,HI,96818,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-03,Central Pacific Bank,HI-01
16843.0,Kailua,HI,96734,812990.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-07-13,"Bank of America, National Association",HI-02
16840.0,Lihue,HI,96766,611430.0,Non-Profit Organization,Unanswered,Male Owned,Non-Veteran,True,2,2020-04-30,First Hawaiian Bank,HI-02
16837.5,Honolulu,HI,96813,541613.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-02,First Hawaiian Bank,HI-01
16822.0,Aiea,HI,96701,448310.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,6,2020-04-27,Bank of Hawaii,HI-01
16820.0,Honolulu,HI,96828,531210.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-03,Central Pacific Bank,HI-01
16817.0,Holualoa,HI,96725,325611.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,Bank of Hawaii,HI-02
16815.0,Honolulu,HI,96815,611511.0,Subchapter S Corporation,White,Male Owned,Non-Veteran,False,6,2020-06-28,Intuit Financing Inc.,HI-01
16807.0,Pearl City,HI,96782,238210.0,Limited Liability Company(LLC),Unanswered,Male Owned,Unanswered,False,3,2020-04-15,HawaiiUSA FCU,HI-01
16802.5,Honolulu,HI,96816,236118.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-27,First Hawaiian Bank,HI-01
16800.0,Wailuku,HI,96793,621210.0,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,False,3,2020-04-09,"American Savings Bank, FSB",HI-02
16800.0,Kaneohe,HI,96744,446120.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-04-10,Central Pacific Bank,HI-02
16800.0,Honolulu,HI,96819,339114.0,Sole Proprietorship,Asian,Male Owned,Non-Veteran,False,2,2020-05-04,Hawaii National Bank,HI-01
16800.0,Wailuku,HI,96793,112420.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-22,Central Pacific Bank,HI-02
16800.0,Kailua Kona,HI,96740,811111.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-05,"American Savings Bank, FSB",HI-02
16800.0,Honolulu,HI,96813,621111.0,Subchapter S Corporation,Asian,Male Owned,Non-Veteran,False,2,2020-05-22,Hawaii National Bank,HI-01
16800.0,Kapolei,HI,96707,811490.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-22,Central Pacific Bank,HI-02
16800.0,Kailua,HI,96734,722320.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-29,First Hawaiian Bank,HI-02
16800.0,Keaau,HI,96749,531110.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-04-16,Central Pacific Bank,HI-02
16800.0,Kula,HI,96790,712130.0,Corporation,Unanswered,Unanswered,Unanswered,False,7,2020-04-16,Central Pacific Bank,HI-02
16800.0,Honolulu,HI,96822,541921.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-06,Central Pacific Bank,HI-01
16800.0,Honolulu,HI,96817,541618.0,Corporation,Asian,Female Owned,Non-Veteran,False,1,2020-05-06,Hawaii National Bank,HI-01
16800.0,Kamuela,HI,96743,238320.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-05-07,"American Savings Bank, FSB",HI-02
16800.0,Waialua,HI,96791,321918.0,Limited Liability Company(LLC),Hispanic,Female Owned,Non-Veteran,False,6,2020-04-12,"American Savings Bank, FSB",HI-02
16800.0,Laupahoehoe,HI,96764,115116.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,7,2020-04-05,"American Savings Bank, FSB",HI-02
16800.0,Wahiawa,HI,96786,812112.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-13,Central Pacific Bank,HI-02
16800.0,Honolulu,HI,96821,926110.0,Corporation,Unanswered,Unanswered,Unanswered,False,1,2020-04-27,First Hawaiian Bank,HI-01
16800.0,Waipahu,HI,96797,722515.0,Corporation,Asian,Female Owned,Non-Veteran,False,6,2020-04-07,Ohana Pacific Bank,HI-01
16800.0,Honolulu,HI,96814,811111.0,Corporation,Unanswered,Unanswered,Unanswered,False,3,2020-04-14,Central Pacific Bank,HI-01
16800.0,Makawao,HI,96768,238210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-05-18,"American Savings Bank, FSB",HI-02
16797.0,Aiea,HI,96701,453998.0,Corporation,Unanswered,Unanswered,Unanswered,False,2,2020-04-27,Bank of Hawaii,HI-01
16795.0,Wailuku,HI,96793,531210.0,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1,2020-05-30,Cross River Bank,HI-02
16792.5,Waikoloa,HI,96738,813110.0,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,1,2020-04-30,First Hawaiian Bank,HI-02
16785.0,Kamuela,HI,96743,448150.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-04-28,First Hawaiian Bank,HI-02
16782.0,Honolulu,HI,96814,531210.0,Corporation,Unanswered,Female Owned,Non-Veteran,False,1,2020-05-27,Bank of Hawaii,HI-01
16766.18,Kailua Kona,HI,96740,445291.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,3,2020-05-03,Celtic Bank Corporation,HI-02
16765.0,Kihei,HI,96753,236116.0,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,5,2020-06-30,Intuit Financing Inc.,HI-02
16757.0,Honolulu,HI,96817,453220.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-08,WebBank,HI-01
16750.0,Mililani,HI,96789,531210.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-04-29,Central Pacific Bank,HI-01
16750.0,Honolulu,HI,96817,621330.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,1,2020-05-12,Bank of Hawaii,HI-01
16750.0,Kilauea,HI,96754,311352.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,11,2020-04-28,Bank of Hawaii,HI-02
16748.0,Honolulu,HI,96816,523120.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-13,Central Pacific Bank,HI-01
16745.0,Wailuku,HI,96793,812112.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,2,2020-05-14,First Hawaiian Bank,HI-02
16735.0,Waipahu,HI,96797,541921.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-05-08,Bank of Hawaii,HI-01
16730.0,Honolulu,HI,96825,541990.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-01,Central Pacific Bank,HI-01
16728.6,Honolulu,HI,96819,621610.0,Corporation,Unanswered,Unanswered,Unanswered,False,8,2020-05-03,Celtic Bank Corporation,HI-01
16727.47,Kailua Kona,HI,96740,611620.0,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,False,0,2020-05-01,Celtic Bank Corporation,HI-02
16727.0,Hanalei,HI,96714,448190.0,Subchapter S Corporation,White,Male Owned,Non-Veteran,False,11,2020-04-15,City National Bank,HI-02
16724.0,Haiku,HI,96708,621112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-05-04,First Hawaiian Bank,HI-02
16707.5,Koloa,HI,96756,713990.0,Corporation,White,Male Owned,Non-Veteran,False,2,2020-04-27,First Hawaiian Bank,HI-02
16700.0,Kapaa,HI,96746,531210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-28,"American Savings Bank, FSB",HI-02
16700.0,Hilo,HI,96720,722513.0,Corporation,Asian,Male Owned,Non-Veteran,False,7,2020-05-04,Hawaii National Bank,HI-02
16700.0,Honolulu,HI,96814,523999.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-05-05,Central Pacific Bank,HI-01
16700.0,Honolulu,HI,96826,722511.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,7,2020-05-05,First Hawaiian Bank,HI-01
16700.0,Honolulu,HI,96813,515111.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1,2020-04-10,"American Savings Bank, FSB",HI-01
16700.0,Kaneohe,HI,96744,238390.0,Limited Liability Company(LLC),Asian,Male Owned,Non-Veteran,False,1,2020-05-07,Hawaii National Bank,HI-02
16700.0,Honolulu,HI,96814,812112.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-04-12,Central Pacific Bank,HI-01
16700.0,Kailua Kona,HI,96740,111421.0,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0,2020-05-07,Central Pacific Bank,HI-02
16700.0,Honolulu,HI,96817,332999.0,Corporation,White,Male Owned,Veteran,False,2,2020-04-12,"American Savings Bank, FSB",HI-01
16700.0,Honolulu,HI,96816,445299.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-27,Central Pacific Bank,HI-01
16700.0,Makawao,HI,96768,424930.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-04-30,Central Pacific Bank,HI-02
16700.0,Honolulu,HI,96813,541110.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-06-01,Central Pacific Bank,HI-01
16700.0,Kaneohe,HI,96744,611620.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,5,2020-04-07,"American Savings Bank, FSB",HI-02
16700.0,Kamuela,HI,96743,531390.0,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0,2020-06-04,Central Pacific Bank,HI-02
16700.0,Wahiawa,HI,96786,531311.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,4,2020-04-08,Central Pacific Bank,HI-02
16700.0,Kapolei,HI,96707,541219.0,Corporation,Unanswered,Unanswered,Unanswered,False,0,2020-05-01,Central Pacific Bank,HI-02
16700.0,Kailua Kona,HI,96740,541990.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-01,Central Pacific Bank,HI-02
16700.0,Kailua Kona,HI,96740,531210.0,Limited Liability Company(LLC),Unanswered,Unanswered,Unanswered,False,0,2020-05-02,Central Pacific Bank,HI-02
