LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD
26765,Puunene,HI,96784,562219,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/07/2020,First Hawaiian Bank,HI-02
26760,HONOLULU,HI,96814,236115,Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-01
26750,KEKAHA,HI,96752,114210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,9,04/15/2020,MidAmerica National Bank,HI-02
26712,LAHAINA,HI,96761,722515,Corporation,Unanswered,Unanswered,Unanswered,,7,06/01/2020,Bank of Hawaii,HI-02
26700,Honolulu,HI,96813,448310,Corporation,Unanswered,Unanswered,Unanswered,,0,05/03/2020,Central Pacific Bank,HI-01
26700,KAILUA,HI,96734,423450,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/29/2020,Central Pacific Bank,HI-02
26700,Honolulu,HI,96813,531320,Corporation,Unanswered,Unanswered,Unanswered,,0,04/29/2020,Central Pacific Bank,HI-01
26700,WAILUKU,HI,96793,621111,Corporation,Asian,Male Owned,Non-Veteran,,5,04/11/2020,Central Pacific Bank,HI-02
26700,Honolulu,HI,96816,722511,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/07/2020,Central Pacific Bank,HI-01
26700,HONOLULU,HI,96819,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,04/14/2020,Central Pacific Bank,HI-01
26700,LIHUE,HI,96766,423450,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/14/2020,Central Pacific Bank,HI-02
26700,HONOLULU,HI,96819,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/07/2020,Central Pacific Bank,HI-01
26700,HONOLULU,HI,96813,621210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/15/2020,Central Pacific Bank,HI-01
26700,KAPOLEI,HI,96707,524210,Corporation,Unanswered,Unanswered,Unanswered,,1,04/07/2020,"American Savings Bank, FSB",HI-02
26700,WAILUKU,HI,96793,541211,Corporation,Unanswered,Female Owned,Non-Veteran,,2,04/08/2020,Central Pacific Bank,HI-02
26700,Honolulu,HI,96816,541110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-01
26700,HONOLULU,HI,96813,423460,Corporation,Unanswered,Female Owned,Non-Veteran,,4,04/09/2020,Hawaii National Bank,HI-01
26700,WAILUKU,HI,96793,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/15/2020,Central Pacific Bank,HI-02
26685,MAKAWAO,HI,96768,813312,Professional Association,Unanswered,Unanswered,Unanswered,,,04/30/2020,Bank of Hawaii,HI-02
26672,Ewa Beach,HI,96706,561720,Corporation,Unanswered,Unanswered,Unanswered,,10,04/29/2020,"Kabbage, Inc.",HI-01
26665,KAPAA,HI,96746,722513,Corporation,Unanswered,Unanswered,Unanswered,,8,04/15/2020,Central Pacific Bank,HI-02
26647.5,HANAPEPE,HI,96716,236220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,First Hawaiian Bank,HI-02
26635,KEALAKEKUA,HI,96750,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Hawaii,HI-02
26600,KAPAAU,HI,96755,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,5,04/16/2020,First Hawaiian Bank,HI-02
26600,HONOLULU,HI,96815,541611,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/11/2020,"American Savings Bank, FSB",HI-01
26600,PUUNENE,HI,96784,811121,Corporation,Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-02
26600,Kapolei,HI,96707,444190,Corporation,Unanswered,Male Owned,Unanswered,,1,04/30/2020,"American Savings Bank, FSB",HI-02
26600,KANEOHE,HI,96744,812990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/13/2020,Central Pacific Bank,HI-02
26600,EWA BEACH,HI,96706,531210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/06/2020,"American Savings Bank, FSB",HI-01
26600,HONOLULU,HI,96813,524210,Sole Proprietorship,Asian,Unanswered,Unanswered,,1,04/30/2020,Ohana Pacific Bank,HI-01
26600,LAHAINA,HI,96761,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,05/02/2020,"American Savings Bank, FSB",HI-02
26575,HAIKU,HI,96708,531190,Corporation,Unanswered,Unanswered,Unanswered,,2,05/19/2020,Bank of Hawaii,HI-02
26556,Haiku,HI,96708,424930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,12,04/30/2020,First Hawaiian Bank,HI-02
26550,Waianae,HI,96792,111998,Corporation,Unanswered,Unanswered,Unanswered,,2,05/01/2020,WebBank,HI-02
26550,KAILUA KONA,HI,96745,236116,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,07/28/2020,Intuit Financing Inc.,HI-02
26512,KANEOHE,HI,96744,722513,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,6,04/28/2020,First Hawaiian Bank,HI-02
26500,Kahului,HI,96733,541512,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,First Hawaiian Bank,HI-02
26500,Honolulu,HI,96813,523930,Sole Proprietorship,Unanswered,Female Owned,Unanswered,,3,04/29/2020,"American Savings Bank, FSB",HI-01
26500,KAILUA,HI,96734,453110,Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-02
26500,KAILUA,HI,96734,236116,Corporation,Unanswered,Unanswered,Unanswered,,5,04/29/2020,First Hawaiian Bank,HI-02
26500,HONOLULU,HI,96813,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,8,04/27/2020,Bank of Hawaii,HI-01
26500,HONOLULU,HI,96813,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/05/2020,"American Savings Bank, FSB",HI-01
26500,AIEA,HI,96701,445292,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,10,04/06/2020,Central Pacific Bank,HI-01
26500,HONOLULU,HI,96814,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/06/2020,"American Savings Bank, FSB",HI-01
26500,HAWI,HI,96719,541430,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,,04/14/2020,Bank of Hawaii,HI-02
26500,WAIPAHU,HI,96797,423920,Corporation,Unanswered,Unanswered,Unanswered,,9,04/06/2020,Central Pacific Bank,HI-01
26500,Kona,HI,96740,611620,Corporation,Unanswered,Unanswered,Non-Veteran,,3,04/30/2020,Seacoast Commerce Bank,HI-02
26500,KAPAA,HI,96746,561720,Corporation,Unanswered,Unanswered,Unanswered,,4,04/07/2020,"American Savings Bank, FSB",HI-02
26500,HONOLULU,HI,96814,621112,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,2,04/08/2020,Central Pacific Bank,HI-01
26500,Hoolehua,HI,96729,111998,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,21,05/01/2020,"American Savings Bank, FSB",HI-02
26497,LANAI CITY,HI,96763,722513,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,05/13/2020,Bank of Hawaii,HI-02
26492,HONOLULU,HI,96819,236118,Corporation,Unanswered,Unanswered,Unanswered,,,05/04/2020,Bank of Hawaii,HI-01
26467,Kamuela,HI,96743,812113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/28/2020,Hawaii First FCU,HI-02
26465,Honolulu,HI,96815,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,14,04/30/2020,First Hawaiian Bank,HI-01
26411,HILO,HI,96720,541511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/05/2020,First Hawaiian Bank,HI-02
26407,HONOLULU,HI,96825,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/27/2020,Bank of Hawaii,HI-01
26400,HONOLULU,HI,96819,424120,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/28/2020,Central Pacific Bank,HI-01
26400,WAILUKU,HI,96793,522310,Corporation,Unanswered,Unanswered,Unanswered,,2,04/14/2020,Central Pacific Bank,HI-02
26375,KAMUELA,HI,96743,541611,Corporation,Unanswered,Female Owned,Non-Veteran,,4,04/27/2020,Bank of Hawaii,HI-02
26354,Kailua,HI,96734,711510,Corporation,Unanswered,Unanswered,Unanswered,,,07/15/2020,"FC Marketplace, LLC (dba Funding Circle)",HI-02
26350,Aiea,HI,96701,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,05/04/2020,Celtic Bank Corporation,HI-01
26342,HONOLULU,HI,96813,811121,Corporation,Unanswered,Unanswered,Unanswered,,3,05/05/2020,Bank of Hawaii,HI-01
26336,Lahaina,HI,96761,531311,Corporation,Unanswered,Unanswered,Unanswered,,3,04/28/2020,First Hawaiian Bank,HI-02
26332.5,Lahaina,HI,96761,236118,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/07/2020,First Hawaiian Bank,HI-02
26325,Kailua Kona,HI,96740,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/29/2020,Hawaii Community FCU,HI-02
26300,MILILANI,HI,96789,813110,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,3,04/10/2020,Central Pacific Bank,HI-01
26300,Honolulu,HI,96826,621111,Corporation,Asian,Male Owned,Non-Veteran,,2,05/04/2020,Hawaii National Bank,HI-01
26300,AIEA,HI,96701,111998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,04/10/2020,Central Pacific Bank,HI-01
26300,Wailuku,HI,96793,111110,Corporation,Unanswered,Unanswered,Unanswered,,0,05/22/2020,Central Pacific Bank,HI-02
26300,Honolulu,HI,96813,611630,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,31,04/29/2020,"American Savings Bank, FSB",HI-01
26300,HONOLULU,HI,96825,561730,Corporation,Unanswered,Unanswered,Unanswered,,4,04/11/2020,"American Savings Bank, FSB",HI-01
26300,KAPOLEI,HI,96707,611620,Corporation,Unanswered,Male Owned,Non-Veteran,,9,04/11/2020,Central Pacific Bank,HI-02
26300,HONOLULU,HI,96815,621399,Corporation,Unanswered,Unanswered,Unanswered,,32,04/11/2020,Central Pacific Bank,HI-01
26300,EWA BEACH,HI,96706,238320,Limited  Liability Company(LLC),Asian,Male Owned,Unanswered,,5,04/05/2020,"American Savings Bank, FSB",HI-01
26300,HONOLULU,HI,96817,454110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/05/2020,First Hawaiian Bank,HI-01
26300,AIEA,HI,96701,523930,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/06/2020,Central Pacific Bank,HI-01
26300,Kealakekua,HI,96750,561730,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,0,05/01/2020,Central Pacific Bank,HI-02
26300,HONOLULU,HI,96813,722513,Corporation,Unanswered,Unanswered,Unanswered,,3,04/08/2020,Central Pacific Bank,HI-01
26300,LIHUE,HI,96766,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/20/2020,"American Savings Bank, FSB",HI-02
26295,HONOLULU,HI,96816,531320,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-01
26287.5,Lihue,HI,96766,541110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/29/2020,Kaua'i Government Employees' FCU,HI-02
26266,WAIANAE,HI,96792,531110,Limited  Liability Company(LLC),White,Male Owned,Veteran,,2,04/30/2020,American Business Bank,HI-02
26261,HONOLULU,HI,96815,532490,Corporation,Unanswered,Male Owned,Non-Veteran,,5,04/30/2020,Cross River Bank,HI-01
26260,HONOLULU,HI,96817,524210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/28/2020,Bank of Hawaii,HI-01
26250,Ewa Beach,HI,96706,811192,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,06/26/2020,MBE Capital Partners,HI-01
26250,KAILUA KONA,HI,96740,448140,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/08/2020,Bank of Hawaii,HI-02
26247.5,Kula,HI,96790,541410,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,05/01/2020,First Hawaiian Bank,HI-02
26247,HONOLULU,HI,96825,238190,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,3,05/15/2020,HawaiiUSA FCU,HI-01
26230.21,Kaneohe,HI,96744,711320,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,0,05/29/2020,Celtic Bank Corporation,HI-02
26230,HONOLULU,HI,96815,561520,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/15/2020,Bank of Hawaii,HI-01
26222,HONOLULUlulu,HI,96813,443142,Corporation,Unanswered,Male Owned,Non-Veteran,,,04/16/2020,Central Pacific Bank,HI-01
26222,HILO,HI,96720,611620,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/16/2020,Bank of Hawaii,HI-02
26220,HONOLULU,HI,96816,531210,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/29/2020,First Hawaiian Bank,HI-01
26210,HONOLULU,HI,96813,531312,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/12/2020,Bank of Hawaii,HI-01
26210,LIHUE,HI,96766,531190,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/07/2020,Kaua'i Government Employees' FCU,HI-02
26210,Honolulu,HI,96822,238330,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,2,05/20/2020,First Hawaiian Bank,HI-01
26206.07,KAILUA,HI,96734,812111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,6,07/29/2020,HawaiiUSA FCU,HI-02
26200,Honolulu,HI,96814,621210,Sole Proprietorship,White,Male Owned,Non-Veteran,,3,04/15/2020,Hawaii National Bank,HI-01
26200,HILO,HI,96720,238220,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,4,04/29/2020,"American Savings Bank, FSB",HI-02
26200,HONOLULU,HI,96813,452990,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,04/11/2020,First Hawaiian Bank,HI-01
26200,HONOLULU,HI,96813,722511,Limited  Liability Company(LLC),Unanswered,Female Owned,Unanswered,,5,04/11/2020,Central Pacific Bank,HI-01
26200,HONOLULU,HI,96814,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,1,04/12/2020,"American Savings Bank, FSB",HI-01
26200,HONOLULU,HI,96813,541611,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,7,04/30/2020,First Foundation Bank,HI-01
26200,Volcano,HI,96785,238910,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/30/2020,"American Savings Bank, FSB",HI-02
26200,HONOLULU,HI,96814,311811,Corporation,Unanswered,Unanswered,Unanswered,,3,04/05/2020,Central Pacific Bank,HI-01
26200,HONOLULU,HI,96813,524210,Corporation,Unanswered,Female Owned,Non-Veteran,,4,05/11/2020,"American Savings Bank, FSB",HI-01
26200,KANEOHE,HI,96744,722513,Corporation,Asian,Female Owned,Unanswered,,6,04/05/2020,"American Savings Bank, FSB",HI-02
26200,LAHAINA,HI,96761,423620,Corporation,Unanswered,Unanswered,Unanswered,,5,04/07/2020,Central Pacific Bank,HI-02
26200,MILILANI,HI,96789,722513,Corporation,Asian,Female Owned,Non-Veteran,,9,04/28/2020,Ohana Pacific Bank,HI-01
26200,HONOLULU,HI,96816,541890,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/07/2020,Central Pacific Bank,HI-01
26200,AIEA,HI,96701,621111,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,,2,04/07/2020,"American Savings Bank, FSB",HI-01
26200,MILILANI,HI,96789,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/15/2020,Central Pacific Bank,HI-01
26200,HILO,HI,96720,621210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/08/2020,First Hawaiian Bank,HI-02
26200,WAILUKU,HI,96793,713940,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,7,04/08/2020,Central Pacific Bank,HI-02
26200,HONOLULU,HI,96814,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,Central Pacific Bank,HI-01
26200,Kaneohe,HI,96744,115116,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,07/06/2020,MBE Capital Partners,HI-02
26185,Kapaa,HI,96746,236116,Corporation,Unanswered,Unanswered,Unanswered,,5,04/28/2020,First Hawaiian Bank,HI-02
26177,KEALAKEKUA,HI,96750,722513,Corporation,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-02
26177,Kailua,HI,96734,541330,Limited  Liability Company(LLC),Unanswered,Male Owned,Non-Veteran,,5,05/14/2020,"Kabbage, Inc.",HI-02
26175,KAMUELA,HI,96743,813920,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-02
26175,AIEA,HI,96701,238220,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,First Hawaiian Bank,HI-01
26165,HAIKU,HI,96708,621111,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Bank of Hawaii,HI-02
26161,Honolulu,HI,96818,621511,Corporation,Unanswered,Unanswered,Unanswered,,0,05/06/2020,Central Pacific Bank,HI-01
26154,Kamuela,HI,96743,621111,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,Hawaii First FCU,HI-02
26150,HONOLULU,HI,96817,532412,Corporation,Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-01
26145,Kamuela,HI,96743,238210,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/30/2020,First Hawaiian Bank,HI-02
26125,WAILUKU,HI,96793,624190,Professional Association,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-02
26123,Honolulu,HI,96825,561510,Corporation,Unanswered,Unanswered,Unanswered,,0,05/11/2020,Central Pacific Bank,HI-01
26115,AIEA,HI,96701,722511,Corporation,Unanswered,Male Owned,Non-Veteran,,8,04/27/2020,Bank of Hawaii,HI-01
26112.5,Kaneohe,HI,96744,445299,Subchapter S Corporation,Unanswered,Female Owned,Non-Veteran,,6,06/04/2020,First Hawaiian Bank,HI-02
26110,HILO,HI,96720,524210,Corporation,Unanswered,Unanswered,Unanswered,,,04/27/2020,CU Hawaii FCU,HI-02
26105,WAIPAHU,HI,96797,621210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/27/2020,Bank of Hawaii,HI-01
26100,HONOLULU,HI,96814,722511,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,04/29/2020,Central Pacific Bank,HI-01
26100,HONOLULU,HI,96814,541110,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,4,04/04/2020,"American Savings Bank, FSB",HI-01
26100,Makawao,HI,96768,311821,Corporation,Unanswered,Unanswered,Unanswered,,3,04/30/2020,"American Savings Bank, FSB",HI-02
26100,HONOLULU,HI,96819,423420,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,04/06/2020,Central Pacific Bank,HI-01
26100,HONOLULU,HI,96817,722513,Corporation,Unanswered,Unanswered,Unanswered,,4,04/13/2020,Central Pacific Bank,HI-01
26100,HONOLULU,HI,96817,611430,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/07/2020,Central Pacific Bank,HI-01
26100,Kaneohe,HI,96744,511120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,0,06/03/2020,Central Pacific Bank,HI-02
26100,KALAHEO,HI,96741,531120,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,3,04/09/2020,First Hawaiian Bank,HI-02
26077,WAIPAHU,HI,96797,236115,Corporation,Asian,Male Owned,Unanswered,,3,04/10/2020,HawaiiUSA FCU,HI-01
26070,KIHEI,HI,96753,722515,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/13/2020,Bank of Hawaii,HI-02
26047,WAIPAHU,HI,96797,445220,Corporation,Unanswered,Unanswered,Unanswered,,5,04/27/2020,Bank of Hawaii,HI-01
26045,WAILUKU,HI,96793,236116,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,11,05/13/2020,Intuit Financing Inc.,HI-02
26042.5,Princeville,HI,96722,531210,Corporation,Unanswered,Unanswered,Unanswered,,2,04/27/2020,First Hawaiian Bank,HI-02
26042,HONOLULU,HI,96814,621330,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/03/2020,Bank of Hawaii,HI-01
26042,PRINCEVILLE,HI,96722,531311,Corporation,Unanswered,Unanswered,Unanswered,,2,04/30/2020,First Hawaiian Bank,HI-02
26040,HONOLULU,HI,96825,524114,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,04/28/2020,Bank of Hawaii,HI-01
26035,KAILUA,HI,96734,442210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,2,05/03/2020,Cross River Bank,HI-02
26031,Aiea,HI,96701,453998,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,11,05/26/2020,Cross River Bank,HI-01
26015,HONOLULU,HI,96826,621111,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-01
26015,Lahaina,HI,96761,541110,Limited  Liability Company(LLC),Unanswered,Female Owned,Non-Veteran,,2,04/28/2020,First Hawaiian Bank,HI-02
26000,Honolulu,HI,96814,621210,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,,1,04/28/2020,"American Savings Bank, FSB",HI-01
26000,Honolulu,HI,96813,311920,Limited  Liability Company(LLC),White,Female Owned,Non-Veteran,,5,05/04/2020,Hawaii National Bank,HI-01
26000,Aiea,HI,96701,424990,Corporation,Unanswered,Unanswered,Unanswered,,0,05/21/2020,Central Pacific Bank,HI-01
26000,KOLOA,HI,96756,721211,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/28/2020,"American Savings Bank, FSB",HI-02
26000,HONOLULU,HI,96816,531210,Sole Proprietorship,Asian,Female Owned,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
26000,HONOLULU,HI,96813,541110,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,1,05/05/2020,"American Savings Bank, FSB",HI-01
26000,KULA,HI,96790,621111,Independent Contractors,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-02
26000,HONOLULU,HI,96813,522220,Limited  Liability Company(LLC),Unanswered,Male Owned,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
26000,Mililani,HI,96789,446191,Corporation,Unanswered,Unanswered,Unanswered,,1,04/29/2020,"American Savings Bank, FSB",HI-01
26000,HONOLULU,HI,96822,621610,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,3,04/16/2020,Central Pacific Bank,HI-01
26000,WAIPAHUhu,HI,96797,236118,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,,,04/16/2020,Central Pacific Bank,HI-01
26000,HONOLULU,HI,96822,339999,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,04/11/2020,Bank of Hawaii,HI-01
26000,Honolulu,HI,96814,311710,Corporation,Unanswered,Male Owned,Non-Veteran,,0,05/08/2020,Central Pacific Bank,HI-01
26000,Kihei,HI,96753,453920,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,,08/07/2020,Radius Bank,HI-02
26000,AIEA,HI,96701,621320,Corporation,Unanswered,Unanswered,Unanswered,,3,04/13/2020,Central Pacific Bank,HI-01
26000,HONOLULU,HI,96817,445110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/06/2020,"American Savings Bank, FSB",HI-01
26000,HONOLULU,HI,96816,541330,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,3,04/07/2020,Central Pacific Bank,HI-01
26000,HONOLULU,HI,96813,922130,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/16/2020,"American Savings Bank, FSB",HI-01
26000,KAPOLEI,HI,96707,623110,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,04/08/2020,"American Savings Bank, FSB",HI-02
26000,MILILANI,HI,96789,425120,Corporation,Unanswered,Male Owned,Unanswered,,2,04/09/2020,Central Pacific Bank,HI-01
26000,Wailea,HI,96753,523110,Sole Proprietorship,Unanswered,Unanswered,Non-Veteran,,2,04/28/2020,First Republic Bank,HI-02
26000,HONOLULU,HI,96813,524210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,First Hawaiian Bank,HI-01
25950,HONOLULU,HI,96814,621112,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,1,05/12/2020,Bank of Hawaii,HI-01
25950,PAHOA,HI,96778,424930,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,4,05/20/2020,Bank of Hawaii,HI-02
25948,HILO,HI,96721,323113,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/27/2020,Bank of Hawaii,HI-02
25942,Kapaau,HI,96755,561730,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,5,05/22/2020,Hawaii First FCU,HI-02
25930,Waipahu,HI,96797,238220,Corporation,Unanswered,Unanswered,Unanswered,,1,04/28/2020,First Hawaiian Bank,HI-01
25920,WAHIAWA,HI,96786,812112,Corporation,Unanswered,Male Owned,Non-Veteran,,6,04/27/2020,Bank of Hawaii,HI-02
25910.15,LIHUE,HI,96766,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,,04/15/2020,Bank of Alma,HI-02
25900,Aiea,HI,96701,453998,Corporation,Unanswered,Unanswered,Unanswered,,2,05/04/2020,Cross River Bank,HI-01
25900,HONOLULU,HI,96819,311811,Corporation,Unanswered,Unanswered,Unanswered,,11,04/10/2020,Central Pacific Bank,HI-01
25900,HONOLULU,HI,96813,813410,Non-Profit Organization,Unanswered,Unanswered,Unanswered,Y,2,04/16/2020,Central Pacific Bank,HI-01
25900,HILO,HI,96720,447190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,,5,04/11/2020,"American Savings Bank, FSB",HI-02
25900,HONOLULU,HI,96814,531210,Corporation,Unanswered,Unanswered,Unanswered,,3,04/12/2020,Central Pacific Bank,HI-01
25900,KAILUA KONA,HI,96740,561499,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/04/2020,Central Pacific Bank,HI-02
25900,AIEA,HI,96701,621511,Sole Proprietorship,Unanswered,Male Owned,Non-Veteran,,3,04/06/2020,First Hawaiian Bank,HI-01
25900,WAILUKU,HI,96793,524291,Corporation,Unanswered,Unanswered,Unanswered,,3,04/07/2020,Central Pacific Bank,HI-02
25900,HONOLULU,HI,96813,541211,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,04/07/2020,Central Pacific Bank,HI-01
25895,LAHAINA,HI,96761,722511,Corporation,Unanswered,Unanswered,Unanswered,,6,04/27/2020,Bank of Hawaii,HI-02
25870,HONOLULU,HI,96813,621111,Corporation,Unanswered,Unanswered,Unanswered,,3,04/15/2020,Bank of Hawaii,HI-01
25865,kaneohe,HI,96744,812113,Limited  Liability Company(LLC),Unanswered,Unanswered,Unanswered,,2,05/01/2020,First Hawaiian Bank,HI-02
